1003020KODEX(삼성)                   
1003228KINDEX(한국투신)              
1003023KBStar(KB)                    
1003027KOSEF(키움)                   
1003261TREX(유리)                    
1003191TIGER(미래에셋)               
1003022ARIRANG(한화)                 
1003257HANARO(NH)                    
1003048SMART(신한)                   
1003019마이티(DB)                    
1003040파워(교보)                    
1XXXXXX기타운용사                    
21주식                
22채권                
23원자재              
24부동산              
25통화                
26혼합자산            
27변동성              
28기타                
31국내
32해외
33국내&해외
4442560KBSTAR TDF2040액티브                   00302383
4442570KBSTAR TDF2050액티브                   00302383
4442580ARIRANG 글로벌D램반도체iSelect         00302212
4445910TIGER MKF배당귀족                      00319111
4445930KOSEF 차이나A50커넥트레버리지MSCI(합성H00302712
4445950KOSEF 차이나A50커넥트인버스MSCI(합성 H)00302712
4446700KBSTAR 배터리 리사이클링iSelect        00302311
4446770ACE 글로벌반도체TOP4 Plus SOLACTIVE    00322812
4447660ARIRANG Apple채권혼합Fn                00302263
4447770TIGER 테슬라채권혼합Fn                 00319163
4447780TIGER 23-12 국공채액티브               00319121
4447820TIGER 24-10 회사채(A+이상)액티브       00319121
4448290TIGER 미국S&P500TR(H)                  00319112
4448300TIGER 미국나스닥100TR(H)               00319112
4448490HANARO 32-10 국고채액티브              00325721
4448510HANARO 글로벌신재생에너지MSCI(합성)    00325712
4448540ACE 엔비디아채권혼합블룸버그           00322863
4448590KBSTAR 23-11 회사채(AA-이상)액티브     00302321
4448600KBSTAR 25-11 회사채(AA-이상)액티브     00302321
4448630KBSTAR 삼성그룹Top3채권혼합블룸버그    00302361
4449170TIGER KOFR금리액티브(합성)             00319181
4449580KBSTAR 미국빅데이터Top3채권혼합iSelect 00302362
4449680TIGER 한중전기차(합성)                 00319113
4449690TIGER 한중반도체(합성)                 00319113
4449770KOSEF 미국S&P500                       00302712
4449780KOSEF 미국S&P500(H)                    00302712
4450120KOSEF SK그룹대표주                     00302711
4069500KODEX 200                              00302011
4091160KODEX 반도체                           00302011
4091170KODEX 은행                             00302011
4091180KODEX 자동차                           00302011
4099140KODEX 차이나H                          00302012
4101280KODEX 일본TOPIX100                     00302012
4102780KODEX 삼성그룹                         00302011
4102960KODEX 기계장비                         00302011
4102970KODEX 증권                             00302011
4105190ACE 200                                00322811
4108450ACE 삼성그룹섹터가중                   00322811
4114260KODEX 국고채3년                        00302021
4114460ACE 국고채3년                          00322821
4114800KODEX 인버스                           00302011
4117460KODEX 에너지화학                       00302011
4117680KODEX 철강                             00302011
4117700KODEX 건설                             00302011
